anon_screen_name,Finalgrade,FinalScore
3ead52530a9e442d81c7f0234ef41dc745c0d8a4,0,Fail
65b4d757b6df8adc4100574bbb219ef253f68e97,0,Fail
c382c7b74a1607d67856979773fed299d83824dc,0,Fail
735c26f97887e27b0fcc29c5fdb3cd9af19d0f63,0.03,Fail
a5cc084e71f7786c4815cbde881dbbbd19946d2e,0,Fail
a42168304ce3e4906177a11d1ede22f0d20d63c4,0,Fail
4d9f79e4f19f029c607ecdc34edb8f5ef985ecb0,0.03,Fail
7b77f40a9db902bb71657077369fc37a3102aae0,0,Fail
d3fef3589faffcebb06e848c112c8cff4db11827,0,Fail
4deab4e4cf4a99c84aa120301293e6caf915cfba,0.11,Fail
b89d68f02f80aa4322aac914be31f2d3d9044d4b,0.01,Fail
306040cc55ba414cd4458b523cfc090cc6013896,0.19,Fail
8ea056c7263e70a161a9780abf053659834eead5,0,Fail
57f09bea6314fe7d7725430ab6eaaff852d9325c,0,Fail
9b67f6f67bbfd5f00373e2d2cca687d2e6bda1da,0,Fail
8d2196f598103c3c6137ac9f695e78321f8bc08d,0,Fail
b06c2d9e680b6ca4ce4a8b28000a4745a42c923a,0,Fail
59d58dfff7263f011e0041daf1ed9d94c0131bf1,0,Fail
c59ce4d36f1ba953260bcce6578860ba5aa13ec9,0.01,Fail
04b5d012c26021f65c22621f076de78eddee0541,0,Fail
0f52caa1dfa07720f54d9c37a2dde6cbd1ac95d7,0,Fail
2924594261d95bff5ed56e5a950453f12036a281,0,Fail
01a211933301748cd1cea85864c92d800b1cacb1,0.01,Fail
981b4bfdb839f0f0a7e1123318ff6ed7507c410a,0,Fail
d14c6aee3be148e462c96921ce4ce857c26334d1,0,Fail
563f60ca34f92284e21bd8ee21acbbf8d7cebd39,0,Fail
de9e2cba1f49275f32f12e6354028e974c07834c,0,Fail
51da93cb25685fec2d2a35488d6fb1e0eaa8c53b,0,Fail
70d4f041c08e93deb67b0ed64a6de0f5270b2c40,0.01,Fail
ea41810b34ccf24578527aaa73ba94f51cd1a1d7,0.07,Fail
6c19898066a84d2e5c3c977c8cf6a993615ef28a,0,Fail
3096b03d1bac48518029b2270055952a0f75c62d,0,Fail
5c1b36374267f28de7e0b391ccd6c000c61b4e5d,0,Fail
4e6522a962bacf9f6d59544f850f6ed039554914,0,Fail
9344b474e25fdacf889ec30871beaa5bd7cbe922,0,Fail
2f6e7b67fe7e58711a817a324e3f5a0d6a946e31,0.03,Fail
c0fb7bf60a65a303559ac1d7d0b7eeb65afa5b7d,0,Fail
b63f964015dcfbe151297285b0d3a9fc44200a92,0,Fail
817b9e56eb51c1f3e521c730bc961d81707586f6,0,Fail
abfb2932a24195a79004bd644f0cec8f576163f7,0,Fail
a110bf3e49cded6198a982491e3995397d61269f,0.14,Fail
7992aa080eab401c10dfadf133a62a2050de5bd6,0,Fail
b4468ff00740778c8438577139284ddc3b938ec8,0.03,Fail
5302667d4ec373c3a011afe3a4fcae070aa17b69,0,Fail
7b0a223a567aa86830b118587b70ec65011a5a79,0.02,Fail
ebf8d965a125dae3431cb986ce2d1073105b0894,0,Fail
56e9840db916620213b085f2afc30299a01f329b,0.01,Fail
801de3c168d1679ed9603168cecee814373f2a98,0,Fail
56b7ba632d0675cfb642da9cdfe2bcff0709dab9,0,Fail
21e6d4f630bcb6b7a9222dc480b7c32592b3be1b,0,Fail
c2e1c56ed782f3c0c90c6cf2f0251befd3e655ab,0.12,Fail
34a619ecb2b00970de0769b29476a87d3ac6d135,0,Fail
6610c6912bebd43a7b7c63c5ea0cdbf89825e514,0,Fail
453acec22143a20c9df03efb2f8b6e26b074b4be,0,Fail
88d2477d42022478059b4311568434b240848c41,0.06,Fail
74aca6723c8d5748f78f3bf2d59631140b76c93c,0,Fail
b53cd6bb50726c98263552b7d8637283f5eda4f9,0.06,Fail
8a98c43703138ce6c951e52ef294f7dfee320f18,0,Fail
30138b8b6c5ec5a0460d850fe9211791289452c6,0.07,Fail
0ad140bb94076d5154277894f9494cfac98d3a9c,0.06,Fail
3b08fd8f4486497ec9a6052f213d91694537887e,0.37,Fail
ff0043186de4a858c0212e364d64d6d7179dfff4,0,Fail
4d389424b9d31f0079540db0d9096448c5cd9a16,0.02,Fail
d57bc6dba0baee07c0a67ef7213d1493266bb8da,0.24,Fail
8c3a3fad7415bb3ddee77e024564a98e170557fb,0,Fail
882845b9c11e120bac2715c7cdbba086dbab94aa,0,Fail
458e62628f7f235e8fbdf8e7428b3d9911de77cc,0,Fail
699d3117faaac4dbca3f79d0528cb678727134cc,0,Fail
c3481efc079bb6f347fb60dea8914738dac42856,0.03,Fail
1aa89f91231ed1620264e5dca167ccb93219db7a,0,Fail
00d5db67e1ddb2f40c81f36339bcc4d36244682c,0.14,Fail
86b6bf302a3615737343c0d6fa16bddf4c00420d,0.07,Fail
9049f984a77755a9f12a2193f95a6ce1800ad04c,0,Fail
f988d319629553c1edbbc4195e2dbee3b26722f0,0,Fail
f894c343a406e39cb99dff16e38b420e66bd91da,0,Fail
11efb27f9630cc2d10b448cb21589e199b38ed58,0,Fail
1b1b881590c4e9cfb01c32fd42e8eadd381c3d09,0.12,Fail
eb71c4ef9747b62d25c91b17c744b89be401ae6c,0,Fail
2cee22bc2e30e29424970b8e031b5e2fdac6991d,0,Fail
5d86037abc09312d2d09be463f37e5749496af0a,0.16,Fail
949edba8ab76c2db62a26ff62e47b4eb337c879b,0.01,Fail
49b4fe338216c8b5461d9cdd2e827027d5f705ff,0,Fail
820d86bb0290d9e037f83a701d0b8aee8460751f,0,Fail
b4d2c9c158ef95e936bb1089d0cfa0d6ea2c511e,0.01,Fail
f7e430f9206e1e2d11b1738f6bbb9e09ff3bf7b6,0.03,Fail
a81cedc57b164ae39767979937d76b38bf792bd3,0,Fail
f8f4e912539a87d744fb8f5e4b3430b4e518af8f,0,Fail
ff3b9690649ecbe4a7f2059411e5125a3e4b516b,0.05,Fail
e2f90088e454ce7a946e79faff77c1ee313c4f3e,0,Fail
c475660995f0717252bd9b57f34b723c4b3b5e1c,0.23,Fail
6eeb644123595099c851145ce4bb0a1830bbd9b3,0,Fail
4fcdd26e8b1f5627b81e6a29e45e9663550855da,0,Fail
e08fd311d5f9bfd765220e44053f5850505729e2,0,Fail
2763a70f341c5bb2ba545866a84657ffec4d3fef,0,Fail
b6dd964d2670117b62349aef01876430c390c5d4,0,Fail
435d77e6a79bf4c77ac63ad67635222b1bb6ebc7,0,Fail
22904ee6830c829751aa1ca90c30770fecaa77f3,0,Fail
5150a0d95a953dc46b6ec2cd0e58a466334e00b2,0.02,Fail
9da3aaf62234442f526b2f6f963609a7043cf6dd,0.05,Fail
ce5341793e28507fc1b0988a3e4338908d3418db,0,Fail
8a8b6bb29794713bfd1b3afc2f0a529335d226e0,0,Fail
6144f25ca887768c9b7479567421be38ba17cce6,0.06,Fail
93b2a474f8171844124004e19976c027d94b0979,0.11,Fail
b351a32633bed67dde66205445c77b6855b6a9d8,0,Fail
f2ae0c39630728263fc6c463aea5fcccdcb36417,0.01,Fail
d91532ddabd430ba7449824bfa367646ecdff0b2,0.01,Fail
6bb06401bad310809806c2a67d522cb77c3c7ba4,0.06,Fail
3f1aecf2cb8ca476554d08d69fa4a8b36c90df9c,0.15,Fail
ec398561f1f640dda2f3ae0ac1e6f1c06a2d0d26,0,Fail
79392531666cc2fa4ab5f68b133ae4d4754e3f08,0,Fail
92c97081e619ad725ac5c7441f7ae09598bd04f4,0,Fail
dab4c0bcbe1d7e79f137a12b17f1f7aa7fbcd9d5,0,Fail
3d3324e24eb85c014dfebc0a4d27cc26ad3d2c6f,0,Fail
b64a333febc6ae928c53ff8966879a7f41f0861d,0,Fail
eb6bece4d971ca4b5ec435e89ad93316be994fd1,0,Fail
2ec80d664821fe2375da825cdc07b59b5430cbc6,0,Fail
af9d4f8b4614d9d37d6118f7b53ed7347969755f,0,Fail
149ab738441c9a80b0d2306ff97599d5c5f15977,0,Fail
22ccbf9a422977a3a9fd7a8d73a352ec721f257b,0.03,Fail
c6c6338182eb78ec5913933c9078f7d23724607a,0,Fail
3cb8546828291ad5916a0673924bb781d667cdbf,0.07,Fail
564c82bbe72b52c028e8571f957f84a9d3612841,0.22,Fail
e43daa52956d1f73af890de95b2371676c9bc75a,0.25,Fail
4adc54917cf9778337e666cee20a640296c15f77,0,Fail
a6bea2468d2ab11a44a463d136733457c3d5052b,0,Fail
d8fb97e7116b968eb9fecce82cb05e5cfdf61de2,0,Fail
a88e94e6fc76b033d4d2b37420bf503001d29aa0,0,Fail
2330a7b09e5d5226f359b1d12c1f322b83710829,0,Fail
c0fc32dd631b4eeffa4ac84bf2873c7f5fa68e87,0.26,Fail
68c3f43507d428d7ba52510be03bc5ffe970d33c,0,Fail
9b054a21ce9608c2d860a000ccf46dd65ae5444d,0,Fail
f0c429ef9009238d55539b88749c8d8fc15a8cfa,0,Fail
4f3a5b23e8b89a01369452df2a44387d927ce15c,0,Fail
aac1f39d49e9c9e529eb9a6da9308264ff1fef2b,0.03,Fail
38da31929f99b496e9ef0651ffb1a697aa399f4e,0.13,Fail
f08c74b742f7b18d15c75e7f2595052eafe68301,0.07,Fail
7895ec3664c649d5105156b6c222d07fdd4017b4,0,Fail
29b958c3f724ccca096c2400ae32fa6fe1ba7cee,0,Fail
21120c5a378e6e2db3bae856829d664796ecf384,0.01,Fail
49cb45b1b10a94312a2aae67241b64a80140016d,0,Fail
13b6ba1b1cc66593c0a21b506fa5ad24a6fba604,0,Fail
730d6ec4ae34b5b4b49ce020daffd1496d198388,0,Fail
d9be691d0c8dd0d655059f2b92a46624e9984939,0,Fail
73f5f77224ad7abcd64c477e48e93feded21bc19,0.12,Fail
e572bf53993c72e47b3bda22e9e533e45c3dc44f,0,Fail
9f8c7053e7162cbdd72ea51122eab2a8f76bd0cd,0,Fail
3c551b7f729700fb049fc15cb461f3c2c449aa11,0,Fail
a0547d50a3fe9454436b45a2897a32c6e2e2993e,0,Fail
e7bafb7a088765e95fcb0f84e1bc450bf1544a6a,0,Fail
b95e9ba02d47cb73c0f0a6512232b4a0e75af84b,0.08,Fail
719b818c148c3872c29c6b7683e0f53e24ed9f0b,0.01,Fail
e4ced7ea42e81bbba4507117eb5170e508757520,0,Fail
a42afc91859f737001d5ba8212d748b83ba918ef,0.01,Fail
8d163732bb072b76283837a552e6d2dca4926cc7,0.05,Fail
9d21681450b34a548910a53cd996f68ed59f21e2,0.27,Fail
50affd46117dc40e37431da898b923db4e14373a,0.49,Fail
c455f825bc7d49d0a47bc46ad2a055b936279a65,0.01,Fail
ddec477f33bf4c0f8ad7feb97917777f037adf59,0,Fail
467688db7c529685cf4e589696fe5fa99db557d3,0,Fail
387734b62619660b049a6342beb84ea27e4c745d,0,Fail
1b41d4eee44f7b914726e3209c5a44f7dc1053d5,0.48,Fail
0cc82afc529777ebea0b51bdb4b1f4d9de2bffc5,0,Fail
2bb9056d8d9d0f679adc457a9d158d79fd9766ad,0,Fail
1d460080b1ee1744010b72a2b7b5d27fe4db4aec,0,Fail
76c04299c5cbc28d6fa232437e74183db140d71a,0.08,Fail
aaa1805d4c7df47e733c4768778738876738a0c8,0,Fail
fa18905ba954af711a05f30afd410af19f78c9cc,0,Fail
ae28aa2dfa9b879ae0cf26e6e6c345ef7bdab1e2,0,Fail
bb7828a2802a08c83976738059a70ac5fba1ab99,0,Fail
fcbd267c054378ac490737e91726d3a86bb508e0,0,Fail
0a11fc20f35ce823dbcc26181cf17ad17e06f755,0.01,Fail
8f8df5a63c6cfe008abbbfa0740a9cb26ef5bab2,0,Fail
5d4c3c734951a0edd637b8a32abbf3a105041e6b,0.07,Fail
f3ca48949e263a51aaeb4df58d8cdbc23b631814,0.01,Fail
2183d97bd3d4801285d4c0f46149c9d0101a9dc8,0,Fail
539c7f15db4c8d847b679c9e9bb7f6a8a88ab375,0.2,Fail
0b7d749027bc514ce99de0323c18aca9d53e92dc,0,Fail
aee8546046c0e68e5ad717fe384bac467b58da34,0,Fail
04e3c6c0dab5868fec4580ccb53b970cdc004533,0,Fail
ad5ecac4a3af7c566fb284015f949f05397c5d03,0,Fail
d714e2646e535788ae01de8b8ed4cb1f85fa5440,0,Fail
178ae73b89c8fb17293876bf8ba063f62712494e,0.12,Fail
c729de7531f8ab3b8e3e699406e573f69dd6e9ec,0,Fail
6b73e22868a18a9885b1338117247e4876933e4d,0,Fail
f73f4c788f12736abc5e8861df241ab264283325,0,Fail
ec4ad5d1837859a3f032a64b0d89a6074b5936a9,0,Fail
ccac7507aac0efeaf4c4697d2a625c66705daa24,0.01,Fail
59339a53dc03550057a68df6423b8d76b843e880,0,Fail
56a343ad03b846736d3bc5dd5e693e7f4f1faf91,0.17,Fail
a58d61bddb9a88a217e2fae69f1f25de57c8eb3c,0,Fail
bcf0a1d5585831264be4b917a00ef13f1e0f3b2b,0,Fail
ca3f078d03f4e0e6d34eb7552a3e8f9765c26a84,0,Fail
1ca124941494e682b164501774097942da03afc5,0.06,Fail
63a0595b6c283d2301596d6e59dd99fcbe63dd32,0.33,Fail
49fbfaa6bd9962570a39e988d06d051cf7e5b3b8,0.03,Fail
2ef8fbb58ccd2e78f3bba8410716612e8879746b,0.03,Fail
be35c596cd0bff0e86f0319740cc973bfe2601c8,0,Fail
40aa56439ba042b9ecbb2715143ea197aeae2ea2,0,Fail
d32d26fd8093723ff3a3dce18e68b1f8be484f85,0,Fail
119b3f54424df71902f80cec83664ee3e0a959e9,0,Fail
79e904fe500f89829dd3780e598772c1eee6633c,0.02,Fail
60ec16aad999573f3826a8096be0cddad9470137,0.06,Fail
7abc4a51987ac25f398578e7c5ac7eac5c813ba2,0,Fail
8971860fb469a485729f86cd20a46316fbb0f8c4,0,Fail
d6b47f2663ded1ffd3a4f20393d235f6f71dd377,0,Fail
63be26a5c0caf5d055ed3d8f4e9472c666e77631,0,Fail
3e6e2fe7a39135c8665dc3abaed601ce13e2e4d3,0,Fail
043c45ecaf5c668ea581309ac05155b69943614f,0.32,Fail
643b721978b8a4e9953b335e44389aac720ba686,0.11,Fail
30f4ebe6e507c741f527ffe58f209d366bc44f6d,0,Fail
b79fa695fff19272d452e20109d07443d5d05709,0,Fail
3c941c9a53022198733493e1d525b0234d211eae,0.02,Fail
1a8d0c0b9a4e8ce30e3f3708d54eb0dddac4c0c8,0,Fail
b8fd031e22f67d123c76fec82040085b81945527,0.05,Fail
8ed6257b6e68c4189920b12498ccf5b5fce63261,0.22,Fail
56139587393c5899ce3896a234c7f7ef3be97282,0,Fail
93cec5471daa2e175893a26855688fc0e90e43c3,0.06,Fail
e0633e8b03aab49eba10e317e4c4bf64e04f24c7,0,Fail
c25b626becb708ac59e74c531f2c2e5501767496,0.02,Fail
8ea51b7cf4de144a7f29eb00b93a43eaa86e68de,0,Fail
9576ae52249fbc3d74a030753d808710e9429194,0,Fail
8c609b8c77b4a6c894d9e4b1998ca1b5eb55ab53,0,Fail
acc79fb31b9e3a05c5c86f73734a7b28bd77c888,0.01,Fail
c287e5ebf670e4140790c92e118738e97c8bb9e7,0.1,Fail
9caac28f069b5861de198cb923592288ee8d197c,0,Fail
5db545f8b7afaa04a550b2fc1fb53b7732b632c6,0.03,Fail
f4c2d9379e5eb9cf1ffd90ad0f7c21536992dfba,0,Fail
3642077a1495782c98b835b70eee373a6051d323,0,Fail
4d2da76935d3af46510d64a91965f9452fc25c1f,0,Fail
29929823f88674556a6d5da93a9254f3d242c1dd,0,Fail
1678d248f6dbd101a34227d6f9878ca9d200cc7b,0,Fail
4836322fbcae489967899c7cd4429e60d1fe7410,0,Fail
5126cadac868bc1be5b930b625dd2168beec4c40,0,Fail
e07a3da71f0330452a6aa650ed598e2911301491,0,Fail
f0e60439404f2238abdbd958c29584927cb58571,0,Fail
2bebb2d0bb9c385d4972b37569ce23848a7223c2,0,Fail
a2fb97003d9223397a832ba3381c73ea2e5ed846,0,Fail
e8c708f3b0b311f4daf82574619762de7408ad4f,0,Fail
365ef79ac2e83a625306124f82cd5f3d4e1c27e5,0,Fail
ea043498c3a901dde9465b1073d60e5d3336f142,0,Fail
b8587431228972557f95d43725efef6bed8c4622,0,Fail
d0b4bf71bedf1cb8b8512b234b6e310089fcc9ec,0,Fail
864235d7bc238a3f73943e38a1fbfff5a4356514,0.17,Fail
193b1c999f026b43ebc135ced29d8b8255d6bf02,0.06,Fail
85d6eed69660eca5684962fd69388e515c4dfa99,0,Fail
d20b2cceb586e3a015015f92230562ab87e27a50,0,Fail
4c0bda14407899af3aa4398124e8ea9e1a6e0e50,0,Fail
b67790418b62e05090faee49ee17f9568118e59d,0.06,Fail
bd392fc27bb11afefaf7c5517820757bd9890494,0.15,Fail
846dddce0d80437685f1dec337ff0f53be65b553,0.02,Fail
ef00f25cd7868070a8dfde96a332ea49960eedd1,0,Fail
16d29aac75d2e39aa92b3657f88347c9b24eaeff,0,Fail
0464ecaecdd25c30f888fe816e0040eefb683eac,0,Fail
36df3852f43bd351289acf033ee9f0716900f878,0,Fail
9337ff184c0ec2d2c9cb17e9411ab1a14d10e8b7,0,Fail
02c887d04af31dc7c2bb9fae8afa0b4f79a3b2f4,0,Fail
317637f6402c7c9a2cece0d1463b16d106104690,0,Fail
3900eee9637ce0d3c053c524bc9d27b7733be799,0,Fail
e80d407a6944a1bbf3b3dd311dc0baa93c2ad12e,0,Fail
9469d8eab499818ee9d4b20f065f67d6b6346e6d,0,Fail
4c9205b8bbd0a1294c1b562d6938a4d07580fcb8,0.02,Fail
b855f766d08598773a4ce0b52a97e8617816bc19,0,Fail
228274117a46ef1c241dd77c851d65a209f0fab6,0.03,Fail
d699a36a0dbb13ba81ad3cbda567f167b1caef8d,0,Fail
aac65ff12e5e75c2fca7783c21dbc370bdac8506,0.01,Fail
904f99616e0f8445eac2f55dc93043b39b7862f1,0,Fail
60c4dcbb6ae6af5f1e41681c567a26e0d8bb088f,0,Fail
615d44d09ea6b99dba4655d641b5bf0901fd75c0,0.11,Fail
c088b9440741992f9a61f45a93cb5f86f054dd1a,0.05,Fail
74fd2d3769bf0f4247141db5699ba3a71a913b01,0,Fail
844f83c87ef274cf1b1d3c16777d837ae7e4cc20,0,Fail
f3c36f4c7a5601f1675f0730b90ff11cf47bd16b,0,Fail
45bd4b46301624d13294c850abc37017d6626c54,0.01,Fail
251e1da42cf0fdc5ca5409bdf1fc450184a24e37,0,Fail
4e60c85da7d11ef1799058fc48de7e17a08d6389,0,Fail
8e6250853e4c4344025506a7410e6bcf1e177dae,0,Fail
b7ab007dfe1101ab231db1cffb0fbb2f285fb588,0,Fail
ccec4cbf4944be3b0653fe4d903227eda57291bd,0.01,Fail
91b871702ac56d43d4436260b5afda85c6968a1b,0,Fail
c585f92f306f7bd9e81295a1f6e442885911a8e2,0.25,Fail
bd579122241c4b60d17a5c39f091fa3fbb8101a0,0,Fail
4a3ecc084988cb1e2cb52953a4a8f009139e06a7,0,Fail
cc69a3e7d27f3594c7d0a07f0225b1959efb02ac,0,Fail
78c79d34af9994cc0e351ce303471346a25b6676,0,Fail
947bd7ec53c54be7dff24ed10e2b314e2d2b1d24,0.07,Fail
62d0cf0126fbfc84371f722e139b63feb208a884,0,Fail
188043198696af7eaa2e5afcc2d18ff9fac0795a,0,Fail
632185e487fc78a0ac38bd559076be2136971668,0.06,Fail
f40d68785228f4d94d7d53c271d7bcd8d0517a8d,0,Fail
0a270e2372ad6cbd63edaf7dedab513073ccee2b,0,Fail
686c1b5319bb1b1403b65a87e29f0b974f18a123,0.07,Fail
2d6cad95f933c2f519844739ee05ff0aaa083262,0.18,Fail
bc4bfc2366feaa5212f7180a5cfa03047cb6e93c,0.01,Fail
7382e05327d55d47aece0715764631197a467f49,0.02,Fail
ce438824ddb5ef374c5ac3573715abba2b14fb8a,0.2,Fail
de71dbdb0e0ad7993355d179a66c3f23e822b592,0,Fail
5adcb44a4128b3dfed2e96cdcbc6b58a9a4fdc62,0,Fail
7a89eb06862d2fbcb2444f559d167745019bd644,0,Fail
0daa7aad13c8530047a88b188cbd2d6814e9a1eb,0,Fail
f0d33c12400a330502f5c67238f7a1618a46957c,0.01,Fail
edac2ad0ff2910ec63ed22bdb11be1b7e03d3c1d,0,Fail
1cdfb0db7762360071698b74d76752c2a65ad21e,0,Fail
95ccf89c6805940ade79d237daf2a8d306604bff,0,Fail
7f52bd56f3e92818aedb18db2417feb3de130349,0.06,Fail
e217cd89f1a852d866eccfd32788fff6b8e991f1,0.07,Fail
71343b1f18eac849255799f9414bb4ca9d235775,0.02,Fail
12722a44851c8507850d9c9ac8161822daccedc2,0,Fail
545f983f2a0a29e1e24fd6025922f3820a6a99ea,0,Fail
0afe8cef6c4fed1245937984cce69cd91b0b3b0a,0.11,Fail
2df5738b669372db24564306fa1606afff41e560,0.01,Fail
3dbac491d73799fe7c338960b747cabbc5477ab3,0.05,Fail
30fd5099c588b1e123d18446ddeb083aaa576271,0,Fail
264934302ab9b159f6df5dbaf3be7474d58061f6,0,Fail
68d92e0e28767bb0eaae4b10802b739ec8485176,0.01,Fail
1f6cb991bb38ce5ea50702718248320bd358dc42,0,Fail
a093c3fb9a5292a65167c9b52f0db662a6f0d922,0,Fail
ba489097e94b477ae0b2df66d926a8a4fbd02e9f,0,Fail
5d8cc3587d1b586e407f7cdb2eea2fbdd5cffb9f,0,Fail
f0371573be12138788e45e32e2cc63a0b4a6afa5,0,Fail
0ea57ccde0ac892942217059eebe729f998b51cc,0,Fail
6d2fb4a0bc2326041de7c9e6bd91bad4e67e7660,0.27,Fail
f0d64610ecb3593fe8259fbea14e464bfef7f394,0,Fail
8e64a5d44e504af64e3a4fcad3b776feaa97ef74,0.06,Fail
66f7efcc64f58ba22ff87643cd3a1f0a0eb2cd89,0,Fail
6aec970037ee4163726394d823d87691f71d80b0,0.23,Fail
2b1863259cab09d03a487bd067d71590b576ff3a,0,Fail
51b10f82b0e436782b01f3df50ac8caf463c9af5,0.03,Fail
30f283929f1bb85c978ba8af2c53a41acbf7139c,0,Fail
f4524684f01654e735415716d77c05185ec436ec,0,Fail
cb6aadf6cf5978de7636ee167a5af85c75829a2f,0,Fail
8f2b4f789392b7ebb72844b7c9cb34521e0a8aad,0,Fail
5849621077f3e47d1a795bb4b514e0df00a3cd13,0,Fail
bb58cdc02318a67974131a56d0d65e246fea10fa,0.01,Fail
1962a6ed477e65a6b4919b01e0307df3516b8c03,0,Fail
8ac8dff477f2e389cbe35eeeb333cbacd3533501,0.03,Fail
5b2921e076eba9a9db458a75a9156621d77c1d76,0.01,Fail
0e80076a1e75189da5233cc83809a5c4681351ab,0,Fail
643be1a8451ae73d707382ce7aefc140c98d8b3a,0,Fail
3096b7b86958165e717f9cb41e384c54ce41f311,0.17,Fail
e50ef5659ec774b0797e14f56db406ae23dfb5e2,0.02,Fail
2ac8dbdcba7988cfc09227a317cb4a357ac27744,0,Fail
74f10ab65ffda75ea31557617eba387e0b07ef93,0.02,Fail
1895a752e8210d2555511dd99a82ae261eaba857,0,Fail
18a1cc46217e4a544abd826e7d6d3c8ba29090c8,0.16,Fail
210f2c03a4069c2b5923789d58b0f1dcd71076fd,0,Fail
d1841aed0b2852942993c39762fcb50b5cb1a71d,0.01,Fail
b455c4daa7cd938962217088743c07e33e6b452b,0.02,Fail
c1fe7ca1fe26bbec9fa61547975c07945c90cbf2,0.14,Fail
411394e4fa9b39c8c496a13a9fd638effc8ba06b,0,Fail
8d016a7a56b41bf83974ca568be2c4a765ced2e5,0,Fail
8851973a5bc62d0a18d2a888862f74c5a55cf7f7,0,Fail
8bfc89fed061d7a41eb3e142225827c02dcf22d7,0,Fail
f764a455fcf65da3f38c8775c22db4c09bc8e4a1,0,Fail
449b8e3a9f998aae4261d5057da610da1643afb5,0,Fail
64a7a0d227788418d4d2572c1572269a339c0af2,0,Fail
d2459911f4b659bfe0abd963513abfd42c3db5cb,0.08,Fail
1af111a3a7bfd00acdf8d130bdb4c600d9da4e16,0.09,Fail
e2af42f802647e50bdf51a5353c71993b6732208,0.09,Fail
e0b01d5515d32bde351eb29b248353d9850766cc,0,Fail
2b14a030754b022d6350a3d97a33b85538f81a12,0,Fail
b9762b6b922d664b19a05623baaf7685fca82f88,0,Fail
0006e22d16fd224447cde5eb0639c4700fec46af,0,Fail
1a8821aa969831b3146c7ecb1764a53c31fca4e0,0.4,Fail
5e82d927980903f833b6cf1eb66278f3a8363290,0.04,Fail
d53f6a6982f5609e77cfbd976f6c330727d7df02,0,Fail
f027bd384491780fcbf6894b205a195aaef5ef76,0.03,Fail
9663d8294532915fb6aa10f909ec7bdfa26bcb8c,0,Fail
7d5ba342354a451141c5f81df74891ed6fed04ee,0,Fail
16282c76b60e7694a364d82c6a80644e4d9668a8,0.08,Fail
d73ee2abf09237308500b98058a9f4948f3d1d77,0,Fail
1c0fc6c10921b5ab80cb1658a0614b6f6ea09f7d,0.02,Fail
6c6edf50507e922b56f50e033a088c88b5fac01d,0,Fail
e12028bbfbc7848e70b4a9929d3665bf6d434f90,0.12,Fail
a1fa994fccf427ab21a87d1adfa2eea5614c5c24,0,Fail
26164a7eef12979be998fd40d4e498c8eff3e704,0,Fail
a7c1556e134a9b680a58876e29c3b54dac844d68,0,Fail
2bc99587d3a596c5c4349c1dee4a506ddd57ab78,0,Fail
985a029708cf7554ba32c7faba4bb537b75b326e,0.11,Fail
f28a2ac24945070630a487a0d222180c6c16073e,0,Fail
e9e2e25fecc48634eec95c03ca6846953e7f339f,0,Fail
bb95823ef202e060c1fee8e17382f8a55e7ca1dc,0,Fail
c726f7723baafd314c80a3fb745aa9551c258488,0,Fail
4444475aa10f890faf57c8e191da6d727ef51637,0,Fail
b11a21f2bd30389e2019a5d506bc578635071363,0.01,Fail
069cd9ed73aac3af95c941f89f732d7dba9b7335,0,Fail
0754bf2e327168ae58e58e84c571f76684b0e9bc,0,Fail
d416400b1e78f4bda388b74cadb6cb1bb510b36c,0,Fail
ffbdd04500d8da856ea68a9fcc0407ad5b496358,0.02,Fail
ce9cc175f0c84c8540da43b4a9c7f8e8e61ce7d1,0,Fail
b65436f37cf493b0741c21b2908d8470d888853f,0.01,Fail
fe0cffd55d36b01627ab17c98daa795f7f4dec66,0.07,Fail
a52075f73717d7109bec725301c653eae6b2f1b0,0,Fail
78c64357767ff0d9544bac48d1c1d2ee9bc7cf4a,0,Fail
42626e88326857d5749a44fe11567e2a691051d0,0,Fail
9848c0c9f8376f80015c5244256f3e4ea12e6899,0.05,Fail
0829a832281012315c0802b5ee2f85937b5a8205,0,Fail
a063fe35d285226ceee607a2436be37fc83783a1,0.03,Fail
8e1749e14e518197166a4ac32cc9c4c79717127c,0,Fail
91ee6db79d91593b5bdba93f560e6b391c103064,0,Fail
46c4ac2ef81e52d2ef672fddcad7b759cf90aaac,0,Fail
e22ead28be6dbb488089e1b92f1a0a5ee45ea2fb,0,Fail
e1f956572435c4495ce459bd75c7382086b3373a,0.49,Fail
483206c893b5c3eb900d812962a6fcc41da15a45,0.03,Fail
c7d4710f46c67d4cab451f1496fa309da1a7f39b,0,Fail
33c90e1a915d3cb53c7e4bf88d82b5751a6f71df,0.02,Fail
c7b64adcaeba2d2919021da0cbb3f5dc074f3a4f,0.02,Fail
4bd0264b655e26dfa27082b535b558b0dadf1308,0,Fail
9497a558e9b6ff8622654c6c06dd7ee0e4f88d54,0,Fail
73cbc245778f8a2e97b96fda132783c1b1e068e3,0.13,Fail
742b977ea3d248d10ea6f1148542db54b2014246,0,Fail
b118ee40b03924833351449fc6c87e7de60fbd1a,0,Fail
6268eeb1175056b45dedef188cc3297df88df027,0.15,Fail
ab9ea9ea565d33a13c7b9bdcdb4278ee0702f7fe,0,Fail
f4e266d8345430d40efa8aa66144036463705dce,0,Fail
2a30a9e5d6651fcf63efbcd77699a3146156f43a,0,Fail
