anon_screen_name,resource_display_name,module_id,activity_grade_id,first_submit,last_submit,module_type,Module,Week ,Act,Finalgrade,FinalScore
1ad9f693b76b3f547cdac35e655322cfacfa6802,Quiz: Productivity and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/e0772aca42c84c77beff73cb04880dae,48076577,12/05/2015 3:50,12/05/2015 3:50,problem,Long Run Macroeconomics,Week-6,P-45 ,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Quiz: Productivity and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/e0772aca42c84c77beff73cb04880dae,48076577,12/05/2015 3:50,12/05/2015 3:50,problem,Long Run Macroeconomics,Week-6,P-48 ,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Quiz: The Fed and the Money Supply,i4x://HumanitiesSciences/Econ-1/problem/783d63e79de841d2a0fa7c6bace78504,48578210,19/05/2015 20:19,19/05/2015 20:19,problem,Long Run Macroeconomics,Week-6,P-51 ,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Quiz: Money and Inflation,i4x://HumanitiesSciences/Econ-1/problem/05d6ee2d583248e4b8862b031b180eb5,48578209,19/05/2015 20:19,19/05/2015 20:19,problem,Long Run Macroeconomics,Week-6,P-50 ,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Quiz: Nature of Economic Fluctuations,i4x://HumanitiesSciences/Econ-1/problem/49af586cfd224e248f8d4acca4a785e2,54770789,21/09/2015 16:28,21/09/2015 16:28,problem,Short Run Macro,Week-7,P-52 ,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Quiz: The Economic Fluctuations Model III,i4x://HumanitiesSciences/Econ-1/problem/cb9acfc8a9b5411eb31afa63d92efb79,54770810,21/09/2015 16:28,21/09/2015 16:28,problem,Short Run Macro,Week-7,P-56,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Quiz: The Economic Fluctuations Model I,i4x://HumanitiesSciences/Econ-1/problem/7f53ff325e5c4dce9a06f166ae47008c,54770806,21/09/2015 16:28,21/09/2015 16:28,problem,Short Run Macro,Week-7,P-54 ,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/79e53493197a4a3d9623c58bd0d28da2,54769739,21/09/2015 16:09,21/09/2015 16:09,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/49d16b57118b4280b499c49884d88110,54769740,21/09/2015 16:09,21/09/2015 16:09,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/ce9218a56f784628b1e0672a7599a4da,54770830,21/09/2015 16:29,21/09/2015 16:29,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/cda6ac376eaf4bdc8735d69b66586870,54770862,21/09/2015 16:29,21/09/2015 16:29,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/edc2eeead36942f3bf69090562fcf656,54770863,21/09/2015 16:29,21/09/2015 16:29,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Lecture: Marginal Benefit and Consumer Surplus,i4x://HumanitiesSciences/Econ-1/video/83ca9e8088db48cd95e2866a1b0474a4,25086226,8/08/2014 19:33,10/08/2015 19:38,video,The Competitive Equilibrium Model ,Week-2,L10,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Lecture: The Labor Demand Curve and the Behavior of Firms (14A),i4x://HumanitiesSciences/Econ-1/video/2f758d2cf0804387811aa19fcc1bb12e,54770282,21/09/2015 16:17,5/10/2015 22:28,video,Labor Markets,Week-4,L30,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Lecture: Oligopoly (12A),i4x://HumanitiesSciences/Econ-1/video/e7f15081ef16412fa1e09d647b2e9d53,52614433,10/08/2015 19:34,10/08/2015 19:35,video,Deviations from Competition ,Week-3,L26,0,Fail
1ad9f693b76b3f547cdac35e655322cfacfa6802,Lecture: Monopolistic Competition (11A),i4x://HumanitiesSciences/Econ-1/video/f9062137114c43a0af49c80e9405fb43,45813318,7/04/2015 16:53,10/08/2015 19:34,video,Deviations from Competition ,Week-3,L25,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Monopolistic Competition,i4x://HumanitiesSciences/Econ-1/problem/595a204050544e69a41f90296e540686,46078953,11/04/2015 20:01,11/04/2015 20:01,problem,Deviations from Competition,Week-3,P-20,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Are Competitive Markets Efficient?,i4x://HumanitiesSciences/Econ-1/problem/512c30e072234487bf280f68be30685b,46078944,11/04/2015 20:01,11/04/2015 20:01,problem,The Competitive Equilibrium Model,Week-2,P-13 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Derivation of the Demand Curve,i4x://HumanitiesSciences/Econ-1/problem/ecf5450bd8624179a0ea947bfb5dd5ba,46078941,11/04/2015 20:01,11/04/2015 20:01,problem,The Competitive Equilibrium Model,Week-2,P-9,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Marginal Benefit and Consumer Surplus,i4x://HumanitiesSciences/Econ-1/problem/7a3923ff162540e387e4ab4d9858a6ab,46078940,11/04/2015 20:01,11/04/2015 20:01,problem,The Competitive Equilibrium Model,Week-2,P-10,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Marginal Product of Labor and Marginal Costs,i4x://HumanitiesSciences/Econ-1/problem/1344306f05e04b1e87b8aef76281f4a4,46078942,11/04/2015 20:01,11/04/2015 20:01,problem,The Competitive Equilibrium Model,Week-2,P-12,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: The Rise and Fall of Industries,i4x://HumanitiesSciences/Econ-1/problem/e52ef2d4d7a049538003ba0a3dfd5a9c,46078948,11/04/2015 20:01,11/04/2015 20:01,problem,Firms and Industries Changing Over Time,Week-2,P-17 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz on 10A,i4x://HumanitiesSciences/Econ-1/problem/d5bfed1c06c8437ca19a85de09dd60c3,46078951,11/04/2015 20:01,11/04/2015 20:01,problem,Deviations from Competition,Week-3,P-18 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Oligopoly,i4x://HumanitiesSciences/Econ-1/problem/670af55aa360406fbd040edfcfd0e00e,46078952,11/04/2015 20:01,11/04/2015 20:01,problem,Deviations from Competition,Week-3,P-21 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Economic Regulation,i4x://HumanitiesSciences/Econ-1/problem/3cde2dbfbb8c42e3b54d1445df81bc05,46078955,11/04/2015 20:01,11/04/2015 20:01,problem,Deviations from Competition,Week-3,P-22 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Antitrust Policy,i4x://HumanitiesSciences/Econ-1/problem/9624e55bfdde401081c2bbd507388f12,46078954,11/04/2015 20:01,11/04/2015 20:01,problem,Deviations from Competition,Week-3,P-23 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Preview of Macroeconomics II,i4x://HumanitiesSciences/Econ-1/problem/5c6aceb3bddd4ee4b37b1aa3499ee3f1,46078971,11/04/2015 20:01,11/04/2015 20:01,problem,Macro Facts and Measures,Week-5,P-38 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: 4 Key Macro Variables,i4x://HumanitiesSciences/Econ-1/problem/ebf2e63c59e74e91aeed78332414a6f3,46078970,11/04/2015 20:01,11/04/2015 20:01,problem,Macro Facts and Measures,Week-5,P-39,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: The Spending Allocation Model,i4x://HumanitiesSciences/Econ-1/problem/0544ffdbed7b41b5ae69fd3232b12d9f,46078976,11/04/2015 20:01,11/04/2015 20:01,problem,Long Run Macroeconomics,Week-6,P-42 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Tax Policy,i4x://HumanitiesSciences/Econ-1/problem/8f575e7f7923439fa8a769f11b8df47b,46078962,11/04/2015 20:01,11/04/2015 20:01,problem,Key Economic Policy Issues,Week-4,P-27,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Transfers,i4x://HumanitiesSciences/Econ-1/problem/1b88aa364c1940eeba1dfadec0168a68,46078961,11/04/2015 20:01,11/04/2015 20:01,problem,Key Economic Policy Issues,Week-4,P-28 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Dropdown,i4x://HumanitiesSciences/Econ-1/problem/8e861a7ccdc74d51941ccb47ed4ecdf6,46078960,11/04/2015 20:01,11/04/2015 20:01,problem,Key Economic Policy Issues,Week-4,P-29 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: The Demand and Supply of Capital Including Housing,i4x://HumanitiesSciences/Econ-1/problem/f59ca08367a04802ac79afe3c8669619,46078966,11/04/2015 20:01,11/04/2015 20:01,problem,Financial and Capital Markets,Week-5,P-33 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Financial Market Risk II,i4x://HumanitiesSciences/Econ-1/problem/6e516acbbd604ad990fd91d44efb8d9f,46078967,11/04/2015 20:01,11/04/2015 20:01,problem,Financial and Capital Markets,Week-5,P-36 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Financial Market Risk I,i4x://HumanitiesSciences/Econ-1/problem/784e88b4af364b72b405cae6ec747958,46078968,11/04/2015 20:01,11/04/2015 20:01,problem,Financial and Capital Markets,Week-5,P-35 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Bond Markets and the Price of Bonds,i4x://HumanitiesSciences/Econ-1/problem/0f56ae93ece648e69b6f4cd0871a57cc,46078969,11/04/2015 20:01,11/04/2015 20:01,problem,Financial and Capital Markets,Week-5,P-34 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Using the Spending Allocation Model,i4x://HumanitiesSciences/Econ-1/problem/85ab877f6d204350a306e4ae29d3c7ad,46078975,11/04/2015 20:01,11/04/2015 20:01,problem,Long Run Macroeconomics,Week-6,P-43,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Productivity and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/e0772aca42c84c77beff73cb04880dae,46078979,11/04/2015 20:01,11/04/2015 20:01,problem,Long Run Macroeconomics,Week-6,P-45 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Productivity and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/e0772aca42c84c77beff73cb04880dae,46078979,11/04/2015 20:01,11/04/2015 20:01,problem,Long Run Macroeconomics,Week-6,P-48 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: The Fed and the Money Supply,i4x://HumanitiesSciences/Econ-1/problem/783d63e79de841d2a0fa7c6bace78504,46078980,11/04/2015 20:01,11/04/2015 20:01,problem,Long Run Macroeconomics,Week-6,P-51 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Money and Inflation,i4x://HumanitiesSciences/Econ-1/problem/05d6ee2d583248e4b8862b031b180eb5,46078981,11/04/2015 20:01,11/04/2015 20:01,problem,Long Run Macroeconomics,Week-6,P-50 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Nature of Economic Fluctuations,i4x://HumanitiesSciences/Econ-1/problem/49af586cfd224e248f8d4acca4a785e2,46078983,11/04/2015 20:01,11/04/2015 20:01,problem,Short Run Macro,Week-7,P-52 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: The Economic Fluctuations Model III,i4x://HumanitiesSciences/Econ-1/problem/cb9acfc8a9b5411eb31afa63d92efb79,46078984,11/04/2015 20:01,11/04/2015 20:01,problem,Short Run Macro,Week-7,P-56,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: The Economic Fluctuations Model I,i4x://HumanitiesSciences/Econ-1/problem/7f53ff325e5c4dce9a06f166ae47008c,46078986,11/04/2015 20:01,11/04/2015 20:01,problem,Short Run Macro,Week-7,P-54 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/ce9218a56f784628b1e0672a7599a4da,46078989,11/04/2015 20:01,11/04/2015 20:01,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/65809637f78245d0aa17e0943899e2f9,46078992,11/04/2015 20:01,11/04/2015 20:01,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/6fb9e089018044b7a3c70c7cac82f471,46078993,11/04/2015 20:01,11/04/2015 20:01,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/02f700b976b34221a5c61472c111cff0,46078994,11/04/2015 20:01,11/04/2015 20:01,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/49d16b57118b4280b499c49884d88110,46078995,11/04/2015 20:01,11/04/2015 20:01,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/79e53493197a4a3d9623c58bd0d28da2,46078996,11/04/2015 20:01,11/04/2015 20:01,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/edc2eeead36942f3bf69090562fcf656,46078997,11/04/2015 20:01,11/04/2015 20:01,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/cda6ac376eaf4bdc8735d69b66586870,46078998,11/04/2015 20:01,11/04/2015 20:01,problem,Macro Policy Issues,Week-8,P-66 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: International Trade Policy,i4x://HumanitiesSciences/Econ-1/problem/a047e37b24f74a01945781d05e470044,46078999,11/04/2015 20:01,11/04/2015 20:01,problem,International Economic Issues,Week-8,P-70 ,0,Fail
f21864e8d03423aaf1364b01be64da0b12adf44d,Quiz: Tariffs and Quotas,i4x://HumanitiesSciences/Econ-1/problem/a4988d22db914f6b8b1359b906e7b397,46079000,11/04/2015 20:01,11/04/2015 20:01,problem,International Economic Issues,Week-8,P-69 ,0,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Monopolistic Competition,i4x://HumanitiesSciences/Econ-1/problem/595a204050544e69a41f90296e540686,47079850,28/04/2015 21:16,28/04/2015 21:16,problem,Deviations from Competition,Week-3,P-20,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Are Competitive Markets Efficient?,i4x://HumanitiesSciences/Econ-1/problem/512c30e072234487bf280f68be30685b,47079841,28/04/2015 21:16,28/04/2015 21:16,problem,The Competitive Equilibrium Model,Week-2,P-13 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Derivation of the Demand Curve,i4x://HumanitiesSciences/Econ-1/problem/ecf5450bd8624179a0ea947bfb5dd5ba,47079837,28/04/2015 21:16,28/04/2015 21:16,problem,The Competitive Equilibrium Model,Week-2,P-9,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Marginal Benefit and Consumer Surplus,i4x://HumanitiesSciences/Econ-1/problem/7a3923ff162540e387e4ab4d9858a6ab,47079836,28/04/2015 21:16,28/04/2015 21:16,problem,The Competitive Equilibrium Model,Week-2,P-10,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Marginal Product of Labor and Marginal Costs,i4x://HumanitiesSciences/Econ-1/problem/1344306f05e04b1e87b8aef76281f4a4,47079838,28/04/2015 21:16,28/04/2015 21:16,problem,The Competitive Equilibrium Model,Week-2,P-12,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: The Rise and Fall of Industries,i4x://HumanitiesSciences/Econ-1/problem/e52ef2d4d7a049538003ba0a3dfd5a9c,47079845,28/04/2015 21:16,28/04/2015 21:16,problem,Firms and Industries Changing Over Time,Week-2,P-17 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz on 10A,i4x://HumanitiesSciences/Econ-1/problem/d5bfed1c06c8437ca19a85de09dd60c3,47079848,28/04/2015 21:16,28/04/2015 21:16,problem,Deviations from Competition,Week-3,P-18 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Oligopoly,i4x://HumanitiesSciences/Econ-1/problem/670af55aa360406fbd040edfcfd0e00e,47079849,28/04/2015 21:16,28/04/2015 21:16,problem,Deviations from Competition,Week-3,P-21 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Economic Regulation,i4x://HumanitiesSciences/Econ-1/problem/3cde2dbfbb8c42e3b54d1445df81bc05,47079852,28/04/2015 21:16,28/04/2015 21:16,problem,Deviations from Competition,Week-3,P-22 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Antitrust Policy,i4x://HumanitiesSciences/Econ-1/problem/9624e55bfdde401081c2bbd507388f12,47079851,28/04/2015 21:16,28/04/2015 21:16,problem,Deviations from Competition,Week-3,P-23 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Preview of Macroeconomics II,i4x://HumanitiesSciences/Econ-1/problem/5c6aceb3bddd4ee4b37b1aa3499ee3f1,47079868,28/04/2015 21:16,28/04/2015 21:16,problem,Macro Facts and Measures,Week-5,P-38 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: 4 Key Macro Variables,i4x://HumanitiesSciences/Econ-1/problem/ebf2e63c59e74e91aeed78332414a6f3,47079867,28/04/2015 21:16,28/04/2015 21:16,problem,Macro Facts and Measures,Week-5,P-39,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: The Spending Allocation Model,i4x://HumanitiesSciences/Econ-1/problem/0544ffdbed7b41b5ae69fd3232b12d9f,47079873,28/04/2015 21:16,28/04/2015 21:16,problem,Long Run Macroeconomics,Week-6,P-42 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Tax Policy,i4x://HumanitiesSciences/Econ-1/problem/8f575e7f7923439fa8a769f11b8df47b,47079859,28/04/2015 21:16,28/04/2015 21:16,problem,Key Economic Policy Issues,Week-4,P-27,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Transfers,i4x://HumanitiesSciences/Econ-1/problem/1b88aa364c1940eeba1dfadec0168a68,47079858,28/04/2015 21:16,28/04/2015 21:16,problem,Key Economic Policy Issues,Week-4,P-28 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Dropdown,i4x://HumanitiesSciences/Econ-1/problem/8e861a7ccdc74d51941ccb47ed4ecdf6,47079857,28/04/2015 21:16,28/04/2015 21:16,problem,Key Economic Policy Issues,Week-4,P-29 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: The Demand and Supply of Capital Including Housing,i4x://HumanitiesSciences/Econ-1/problem/f59ca08367a04802ac79afe3c8669619,47079863,28/04/2015 21:16,28/04/2015 21:16,problem,Financial and Capital Markets,Week-5,P-33 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Financial Market Risk II,i4x://HumanitiesSciences/Econ-1/problem/6e516acbbd604ad990fd91d44efb8d9f,47079864,28/04/2015 21:16,28/04/2015 21:16,problem,Financial and Capital Markets,Week-5,P-36 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Financial Market Risk I,i4x://HumanitiesSciences/Econ-1/problem/784e88b4af364b72b405cae6ec747958,47079865,28/04/2015 21:16,28/04/2015 21:16,problem,Financial and Capital Markets,Week-5,P-35 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Bond Markets and the Price of Bonds,i4x://HumanitiesSciences/Econ-1/problem/0f56ae93ece648e69b6f4cd0871a57cc,47079866,28/04/2015 21:16,28/04/2015 21:16,problem,Financial and Capital Markets,Week-5,P-34 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Using the Spending Allocation Model,i4x://HumanitiesSciences/Econ-1/problem/85ab877f6d204350a306e4ae29d3c7ad,47079872,28/04/2015 21:16,28/04/2015 21:16,problem,Long Run Macroeconomics,Week-6,P-43,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Productivity and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/e0772aca42c84c77beff73cb04880dae,47079876,28/04/2015 21:16,28/04/2015 21:16,problem,Long Run Macroeconomics,Week-6,P-45 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Productivity and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/e0772aca42c84c77beff73cb04880dae,47079876,28/04/2015 21:16,28/04/2015 21:16,problem,Long Run Macroeconomics,Week-6,P-48 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: The Fed and the Money Supply,i4x://HumanitiesSciences/Econ-1/problem/783d63e79de841d2a0fa7c6bace78504,47079877,28/04/2015 21:16,28/04/2015 21:16,problem,Long Run Macroeconomics,Week-6,P-51 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Money and Inflation,i4x://HumanitiesSciences/Econ-1/problem/05d6ee2d583248e4b8862b031b180eb5,47079878,28/04/2015 21:16,28/04/2015 21:16,problem,Long Run Macroeconomics,Week-6,P-50 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Nature of Economic Fluctuations,i4x://HumanitiesSciences/Econ-1/problem/49af586cfd224e248f8d4acca4a785e2,47079880,28/04/2015 21:16,28/04/2015 21:16,problem,Short Run Macro,Week-7,P-52 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: The Economic Fluctuations Model III,i4x://HumanitiesSciences/Econ-1/problem/cb9acfc8a9b5411eb31afa63d92efb79,47079881,28/04/2015 21:16,28/04/2015 21:16,problem,Short Run Macro,Week-7,P-56,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: The Economic Fluctuations Model I,i4x://HumanitiesSciences/Econ-1/problem/7f53ff325e5c4dce9a06f166ae47008c,47079883,28/04/2015 21:16,28/04/2015 21:16,problem,Short Run Macro,Week-7,P-54 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/ce9218a56f784628b1e0672a7599a4da,47079886,28/04/2015 21:16,28/04/2015 21:16,problem,Macro Policy Issues,Week-8,P-66 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/65809637f78245d0aa17e0943899e2f9,47079889,28/04/2015 21:16,28/04/2015 21:16,problem,Macro Policy Issues,Week-8,P-66 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/6fb9e089018044b7a3c70c7cac82f471,47079890,28/04/2015 21:16,28/04/2015 21:16,problem,Macro Policy Issues,Week-8,P-66 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/02f700b976b34221a5c61472c111cff0,47079891,28/04/2015 21:16,28/04/2015 21:16,problem,Macro Policy Issues,Week-8,P-66 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/49d16b57118b4280b499c49884d88110,47079892,28/04/2015 21:16,28/04/2015 21:16,problem,Macro Policy Issues,Week-8,P-66 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/79e53493197a4a3d9623c58bd0d28da2,47079893,28/04/2015 21:16,28/04/2015 21:16,problem,Macro Policy Issues,Week-8,P-66 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/edc2eeead36942f3bf69090562fcf656,47079894,28/04/2015 21:16,28/04/2015 21:16,problem,Macro Policy Issues,Week-8,P-66 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Multiple Choice,i4x://HumanitiesSciences/Econ-1/problem/cda6ac376eaf4bdc8735d69b66586870,47079895,28/04/2015 21:16,28/04/2015 21:16,problem,Macro Policy Issues,Week-8,P-66 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: International Trade Policy,i4x://HumanitiesSciences/Econ-1/problem/a047e37b24f74a01945781d05e470044,47079896,28/04/2015 21:16,28/04/2015 21:16,problem,International Economic Issues,Week-8,P-70 ,0.01,Fail
bb14024992aaeb0222e33995d060170fac70e8b3,Quiz: Tariffs and Quotas,i4x://HumanitiesSciences/Econ-1/problem/a4988d22db914f6b8b1359b906e7b397,47079897,28/04/2015 21:16,28/04/2015 21:16,problem,International Economic Issues,Week-8,P-69 ,0.01,Fail
9b6d8259a9a3b4ba46546cf19e4b3d1a1d69267b,Quiz: Monopolistic Competition,i4x://HumanitiesSciences/Econ-1/problem/595a204050544e69a41f90296e540686,47087322,28/04/2015 23:28,28/04/2015 23:28,problem,Deviations from Competition,Week-3,P-20,0.02,Fail
9b6d8259a9a3b4ba46546cf19e4b3d1a1d69267b,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,23205807,12/07/2014 19:04,10/05/2015 10:28,video,The Basic Core of Economics,Week-1,L1,0.02,Fail
9b6d8259a9a3b4ba46546cf19e4b3d1a1d69267b,Quiz: Are Competitive Markets Efficient?,i4x://HumanitiesSciences/Econ-1/problem/512c30e072234487bf280f68be30685b,47087316,28/04/2015 23:28,28/04/2015 23:28,problem,The Competitive Equilibrium Model,Week-2,P-13 ,0.02,Fail
9b6d8259a9a3b4ba46546cf19e4b3d1a1d69267b,Quiz: Derivation of the Demand Curve,i4x://HumanitiesSciences/Econ-1/problem/ecf5450bd8624179a0ea947bfb5dd5ba,47087313,28/04/2015 23:28,28/04/2015 23:28,problem,The Competitive Equilibrium Model,Week-2,P-9,0.02,Fail
9b6d8259a9a3b4ba46546cf19e4b3d1a1d69267b,Quiz: Marginal Benefit and Consumer Surplus,i4x://HumanitiesSciences/Econ-1/problem/7a3923ff162540e387e4ab4d9858a6ab,47087312,28/04/2015 23:28,28/04/2015 23:28,problem,The Competitive Equilibrium Model,Week-2,P-10,0.02,Fail
